ds,yhat,yhat_lower,yhat_upper
2020-01-28,0.0,0.0,94223.13274258457
2020-01-29,0.0,0.0,98139.86611538364
2020-01-30,0.0,0.0,100873.80758680077
2020-01-31,0.0,0.0,97885.26497414509
2020-02-01,0.0,0.0,96495.04991315026
2020-02-02,0.0,0.0,96470.35357205983
2020-02-03,0.0,0.0,104733.60889482203
2020-02-04,0.0,0.0,100892.44670266654
2020-02-05,0.0,0.0,96828.90404578457
2020-02-06,201.5608500890242,0.0,103460.54916164433
2020-02-07,488.2226317909816,0.0,104494.77944770662
2020-02-08,756.4827481272963,0.0,95853.70837083836
2020-02-09,1005.8203481627576,0.0,100883.1043767
2020-02-10,1236.453009709082,0.0,101976.0756239287
2020-02-11,1448.4922853735864,0.0,99468.20113199009
2020-02-12,1642.6059902175223,0.0,103456.77383691719
2020-02-13,1819.37356402627,0.0,99835.98859588482
2020-02-14,1979.0659798991137,0.0,98134.3820733729
2020-02-15,2124.6488579551574,0.0,99525.9981804784
2020-02-16,2255.6903945155827,0.0,98927.10212755651
2020-02-17,2374.469937824599,0.0,101503.1811558371
2020-02-18,2482.306485285978,0.0,104963.29330379609
2020-02-19,2581.504915549761,0.0,99652.5756912436
2020-02-20,2673.783051097638,0.0,105410.20852703908
2020-02-21,2760.095166158548,0.0,93933.67895706643
2020-02-22,2845.9728368781452,0.0,100934.10197685023
2020-02-23,2930.4758394441724,0.0,102807.79501486692
2020-02-24,3017.20261763642,0.0,95793.4411361282
2020-02-25,3107.7857465139314,0.0,102912.15466287163
2020-02-26,3205.119229484907,0.0,99735.21125171811
2020-02-27,3310.8581828151305,0.0,96086.97882158947
2020-02-28,3425.2912598931202,0.0,102260.00717944863
2020-02-29,3555.029411600224,0.0,102107.35449140871
2020-03-01,3697.0150845410294,0.0,106774.95914761105
2020-03-02,3854.455186872547,0.0,108259.33254182003
2020-03-03,4027.509319235813,0.0,107707.69794267022
2020-03-04,4217.828843248892,0.0,102167.87926888945
2020-03-05,5777.9795761437845,0.0,110127.22358215187
2020-03-06,7393.012380323352,0.0,118758.0627361519
2020-03-07,9082.765707196317,0.0,106817.83777311112
2020-03-08,10845.040084981929,0.0,111437.67007908931
2020-03-09,12688.84849801493,0.0,110849.77871024694
2020-03-10,14613.629950241448,0.0,118256.35701217582
2020-03-11,16621.41756482411,0.0,117715.76205990544
2020-03-12,18706.567691495955,0.0,115454.37705478944
2020-03-13,20854.021707942687,0.0,123732.55874626058
2020-03-14,23079.266928922894,0.0,119420.49454555879
2020-03-15,25347.370949188848,0.0,129316.30474164855
2020-03-16,27654.774127263565,0.0,119773.44399998848
2020-03-17,29981.514017065638,0.0,123015.8052403956
2020-03-18,32316.545893623206,0.0,132782.95099234927
2020-03-19,34639.012928769705,0.0,135685.51116692112
2020-03-20,36917.512937057545,0.0,126955.5737381087
2020-03-21,39173.423421692714,0.0,137857.5406471733
2020-03-22,41352.01931009055,0.0,138747.29240771141
2020-03-23,43452.54030547847,0.0,144301.8663756524
2020-03-24,45453.08361076782,0.0,153190.10032634434
2020-03-25,47348.66642703277,0.0,151206.60179813748
2020-03-26,49123.568670781024,0.0,146770.93884941156
2020-03-27,50751.0899637781,0.0,153636.38503899166
2020-03-28,52279.691614878735,0.0,153661.93751935492
2020-03-29,53655.63310825315,0.0,152936.8849177165
2020-03-30,54900.74825181287,0.0,161408.83711247361
2020-03-31,56009.45516541504,0.0,158397.19507123457
2020-04-01,56999.041200781256,0.0,155244.99303829865
2020-04-02,57872.60600288306,0.0,154703.4175391529
2020-04-03,58618.89871233073,0.0,149763.91441510295
2020-04-04,59320.942280549,0.0,152251.973172207
2020-04-05,59929.940804820704,0.0,157648.61603434887
2020-04-06,60490.612148093984,0.0,159191.21271922742
2020-04-07,61010.26462386832,0.0,157592.3586440501
2020-04-08,61521.35875774746,0.0,162255.75242765676
2020-04-09,62035.21023022544,0.0,166139.18671112412
2020-04-10,62542.168917057985,0.0,163830.445857266
2020-04-11,63143.08361836488,0.0,168824.47880333403
2020-04-12,63774.92306612963,0.0,162812.96338430932
2020-04-13,64484.18591685703,0.0,172083.17170970017
2020-04-14,65268.62358397525,0.0,166247.3959052099
2020-04-15,66152.70317232599,0.0,160913.59029039202
2020-04-16,67132.72112829839,0.0,163400.58691575454
2020-04-17,68177.98257440052,0.0,165404.95532164368
2020-04-18,69385.75220082748,0.0,167786.03824272542
2020-04-19,70659.20794035796,0.0,173065.72685810708
2020-04-20,72029.4917724826,0.0,171881.16845670194
2020-04-21,73470.57984296289,0.0,172154.88881255806
2020-04-22,74988.06485894886,0.0,177918.49211213455
2020-04-23,76556.00393921742,0.0,175120.00048371355
2020-04-24,78119.31670957964,0.0,171581.05654739315
2020-04-25,79772.32915966725,0.0,181709.88360567455
2020-04-26,81389.04873140011,0.0,187481.46925766763
2020-04-27,82993.73149996488,0.0,174295.25646330047
2020-04-28,84548.65992825516,0.0,191144.9400504534
2020-04-29,86055.8991413635,0.0,186395.96748186645
2020-04-30,87485.43686381496,0.0,185422.34983721035
2020-05-01,88778.27455365585,0.0,193538.84898001363
2020-05-02,90047.97043293329,0.0,186822.98192701626
2020-05-03,91162.59182466326,0.0,186851.92936364881
2020-05-04,92163.1234907764,0.0,192490.5252715576
2020-05-05,93023.46710266305,0.0,193262.2155274176
2020-05-06,93764.49554538829,0.0,190998.08566594572
2020-05-07,94372.83970245704,0.0,199994.36281064604
2020-05-08,94804.07767319008,0.0,191532.21402581708
2020-05-09,95206.75049871427,0.0,195044.2641275184
2020-05-10,95455.54988379429,0.0,195912.4216030368
2020-05-11,95617.2240129285,0.0,191604.12742915793
2020-05-12,95682.5638093538,0.0,194668.5458452233
2020-05-13,95692.63631206597,0.0,194027.44907374482
2020-05-14,95648.21895168367,0.0,193177.68879450872
2020-05-15,95513.20700657308,1179.0908703830105,193514.39380844415
2020-05-16,95461.33786911175,0.0,202448.7549407433
2020-05-17,95360.9502484211,7399.710353768439,200591.4508977391
2020-05-18,95288.8530906578,0.0,190200.21623268316
2020-05-19,95234.79909600476,0.0,192740.2885414816
2020-05-20,95240.4970512493,0.0,197303.21948636117
2020-05-21,95300.33334353662,0.0,195743.61704146842
2020-05-22,95365.66511846178,0.0,190343.99740992722
2020-05-23,95614.92686350663,6760.778126279793,206518.40531005725
2020-05-24,95890.63617668924,3275.4096775864264,194430.14802113757
2020-05-25,96261.79986536267,0.0,196392.64209928788
2020-05-26,96701.49020001032,1593.9000569320763,198626.8791463094
2020-05-27,97239.11175261994,0.0,198251.20900551253
2020-05-28,97852.81180210042,6578.437175391697,192845.3100266806
2020-05-29,98474.95723031319,0.0,203421.85112142735
2020-05-30,99285.80804258189,5765.4107489226635,202534.3037077809
2020-05-31,100102.82671910987,0.0,207980.3866802592
2020-06-01,100991.58845977696,1898.8702337108657,203605.82018637832
2020-06-02,101916.2579812875,0.0,199214.94355112597
2020-06-03,102904.82599744809,6138.481261894579,201311.23276977663
2020-06-04,103932.80928111417,1162.7566832940895,200826.03724993256
2020-06-05,104929.41848927074,4961.145337793969,194752.2946989835
2020-06-06,106094.22791497194,10959.711988387538,207130.6949741072
2020-06-07,107238.15810525336,14675.956829723873,209338.0029985466
2020-06-08,108442.22065116336,12274.054338568854,211562.9415042
2020-06-09,109680.20837045353,15183.472726670734,208243.07263330743
2020-06-10,110996.21915971093,11364.653286464221,216372.6630534163
2020-06-11,112378.9907748465,16675.28471765895,211407.64375690118
2020-06-12,113768.15370783492,11615.300633781544,210775.0220764328
2020-06-13,115393.3606621017,6395.496174703342,210413.36112667815
2020-06-14,117066.49352823134,11046.742482624437,216224.78647479758
2020-06-15,118887.89696030048,27973.140306690857,214253.818617135
2020-06-16,120841.05168919686,20622.246610270686,217728.36811155337
2020-06-17,122982.27973249428,30231.854455019336,227165.84218652264
2020-06-18,125305.73693282755,30244.957435463526,228035.39249735215
2020-06-19,127749.90368197649,35016.75885339315,221373.1061593438
2020-06-20,130559.45321031276,33320.21956594626,229725.58630619
2020-06-21,133529.08075688774,33980.05205450046,236134.30815708582
2020-06-22,135992.16350673774,29131.37426002636,234761.69654009436
2020-06-23,138659.79095835763,41035.438873636784,244789.8270795527
2020-06-24,141572.60325764588,39123.172273958065,240504.84160280263
2020-06-25,144702.35816585223,42583.15263398468,246848.22515313808
2020-06-26,147961.06514269902,46481.12865304243,242988.43957151103
2020-06-27,151575.526834409,50998.88838828491,249448.510621087
2020-06-28,155305.2105443126,58562.1270635352,256608.9796632191
2020-06-29,159223.43257986335,59945.20203311835,254200.05998126543
2020-06-30,163271.38230277493,66682.01674992118,265776.2921021466
2020-07-01,167466.2451090143,67817.1423035248,264683.68249155517
2020-07-02,171756.09173102333,68113.67023426686,271507.24162488576
2020-07-03,176029.86141234243,74768.17340946259,274862.70073691965
2020-07-04,180500.95680818282,76985.93045521506,283320.7047243911
2020-07-05,184907.86742802255,89375.20695449594,284663.6777270557
2020-07-06,189313.48202295083,91428.68970315809,293549.91182550683
2020-07-07,193649.32448457862,96160.8784156849,301162.21389665484
2020-07-08,197928.57619229192,97083.66653369853,301236.0062152118
2020-07-09,202097.80361728361,112371.7184202913,295560.47731105366
2020-07-10,206047.16704316722,108663.88634529579,305413.6245329125
2020-07-11,210002.38311700925,118565.91211860308,306891.9634898926
2020-07-12,213707.37324220288,115868.97386751663,314714.73424698063
2020-07-13,217240.9579495313,115263.6745869208,321364.08106083603
2020-07-14,220550.56236270917,115412.00075905863,317510.04803600576
2020-07-15,223669.42209563655,124391.83300689563,323879.1411829042
2020-07-16,226564.481677147,125381.44024236385,330330.67210362526
2020-07-17,229146.2300479739,126490.52083927211,328173.8288973694
2020-07-18,231668.5189528283,128888.63257731716,330598.16494434857
2020-07-19,233892.82698908105,140124.3956166385,333922.0223370135
2020-07-20,235922.04155914375,134195.25554846862,338229.68449406774
2020-07-21,237723.4632031461,134864.99711931788,332573.0444225613
2020-07-22,239350.15301778828,136295.3557684578,336253.34364769637
2020-07-23,240785.08950946384,140034.18877055726,348088.84575545875
2020-07-24,241950.84503789933,144711.48878854956,341200.9663062352
2020-07-25,243117.59375879559,142477.6661815272,348951.67063763214
2020-07-26,244049.4338165048,139704.79575998048,344399.33208137995
2020-07-27,244855.79397374656,139614.8859001497,339924.80039178673
2020-07-28,245504.3513716156,149779.11554509046,359279.9563493925
2020-07-29,248730.38735871235,147611.9785187134,345896.7221039971
2020-07-30,251821.68409554617,145944.21624123357,347789.37193083373
2020-07-31,254684.71126532022,156456.24815402672,351182.35588839627
2020-08-01,257590.20953025718,159324.73216125555,350159.1100342302
2020-08-02,260274.15348515098,160093.28204577882,362260.4778658161
2020-08-03,262835.8800795598,162126.61119346743,366393.5832212891
2020-08-04,265222.8758526512,165769.81677530493,364783.4890885462
2020-08-05,267474.33581177087,170040.96859542085,364101.2788635092
2020-08-06,269548.6319140661,163738.92660397128,369054.3735796328
2020-08-07,271331.6022928695,174025.2105591346,373446.54796317656
2020-08-08,273108.82572976407,170183.97818988955,365660.8778382126
2020-08-09,274583.35651004827,173719.32222773612,374770.35107378964
2020-08-10,275858.12153911975,173251.44090484694,375884.89164957753
2020-08-11,276873.4375941874,170682.39990450148,384891.2715694667
2020-08-12,277673.0994303548,172048.71685438376,377861.13808001886
2020-08-13,278216.6964645961,185919.99548322195,375501.2249429045
2020-08-14,278389.1653402144,171961.89330186363,375006.50856310944
2020-08-15,278513.19846624293,178283.38959244423,372526.37285430834
2020-08-16,278283.01019433886,182673.4643870192,370079.5235715125
2020-08-17,277830.1740299828,186094.4342993088,375915.32455293374
2020-08-18,277112.97986190853,171453.46330187205,382647.73136457277
2020-08-19,276204.12909413176,176450.12876523726,375728.3710310311
2020-08-20,275086.9762135559,174938.3075857535,378418.8945653287
2020-08-21,273665.45205830055,169237.1439770549,371235.70753084705
2020-08-22,272315.77598164696,173749.32699544998,368174.1722266848
2020-08-23,270735.5152448856,172641.37305098295,369471.1320052389
2020-08-24,269092.244301809,170491.38331114556,367135.43580115365
2020-08-25,267364.2684346511,169016.5221700056,362625.6396859563
2020-08-26,265649.61689068796,162210.96665140148,362816.9963629564
2020-08-27,263946.07992930384,174398.02501679194,364695.2231396102
2020-08-28,262161.5624322743,158150.21469387738,373584.7077545461
2020-08-29,260705.35171519374,155875.46722793684,362006.1211580822
2020-08-30,259252.9115591271,163093.1141488378,354572.761824984
2020-08-31,257977.9850350473,153954.87191698462,352065.6887059092
2020-09-01,256845.47049595922,165706.1045527094,355195.12681250763
2020-09-02,255942.64175828837,158725.18009479097,354571.79103907914
2020-09-03,256393.61250318444,150585.5210923494,365729.4582887538
2020-09-04,256896.06532509258,155021.9247529805,356771.4965662897
2020-09-05,257861.98800227031,149154.5220154869,364978.04473190557
2020-09-06,258909.3086108045,165482.1817687694,362052.84237638884
2020-09-07,260190.42333930702,162289.00631858577,359480.92271873454
2020-09-08,261630.04187572957,160757.6874893986,358723.5641715029
2020-09-09,263285.59250162315,157060.6163142694,354940.6298858069
2020-09-10,265092.0091104506,160724.24001352536,364901.0405735793
2020-09-11,266874.078481798,165362.52745171695,359969.7225406111
2020-09-12,269045.72555365186,171268.8015520238,370752.1193601854
2020-09-13,271156.209084115,171238.111783089,376062.4528712947
2020-09-14,273344.5911325801,176720.61289363672,369034.03359912406
2020-09-15,275507.35583990935,185787.18845327248,375667.9958424977
2020-09-16,277692.66606685956,177921.4759029436,374064.7072841581
2020-09-17,279822.7892318663,188534.59475656238,376784.21610880125
2020-09-18,281708.5368932613,184016.23783824453,382667.11732490227
2020-09-19,283808.5770145645,181011.74961185906,384811.772066066
2020-09-20,285650.5446205646,190542.6481330948,391766.977111435
2020-09-21,287410.0367587,188300.34896648483,384194.2856224834
2020-09-22,289006.4540594103,192645.79861450536,386094.87984346965
2020-09-23,290529.47072323534,190881.86327060655,390220.52949364233
2020-09-24,291937.4244422341,191492.97447211898,395338.7622579477
2020-09-25,293072.1906964577,196828.7461049956,399742.12649806583
2020-09-26,294476.9362044861,192206.89813593792,392284.0164947332
2020-09-27,295690.68440340785,194936.28553180146,399871.3320952016
2020-09-28,296950.5526475048,199973.8510830491,395538.08943896455
2020-09-29,298214.7572302101,200672.65841822678,397452.0098389473
2020-09-30,299620.50239669054,206118.15627374384,402768.5513880984
2020-10-01,301157.83868071245,199119.31885310874,398464.33856861887
2020-10-02,302684.7998705714,207209.90104763056,405252.86846410966
2020-10-03,304803.7644660824,202843.10774973966,399459.38379943854
2020-10-04,307029.9864392563,211625.7815206719,409743.7783714972
2020-10-05,309617.9226286517,209487.6341451586,407212.3262087491
2020-10-06,312512.5695524485,207862.0515381355,417703.432484611
2020-10-07,315840.2322739578,220725.81217850684,415802.05301273114
2020-10-08,319559.5664693946,218967.72526020734,417243.28134214546
2020-10-09,323340.165719723,218240.16047440254,423493.78193837905
2020-10-10,327914.3148605776,240682.6482401982,430623.5471676746
2020-10-11,332708.19817071164,235862.85897094203,440512.8281756743
2020-10-12,337931.6426680258,237106.5677750238,436117.8185160147
2020-10-13,343460.638346291,241939.85418183205,448633.43517889065
2020-10-14,349362.3938964704,248592.184477488,448230.373164076
2020-10-15,355526.08675932715,260522.94297940805,454232.6611397115
2020-10-16,361684.2478948662,261517.95877226582,468397.1607522188
2020-10-17,368408.4795773037,273799.4597194895,473517.06200611725
2020-10-18,375037.8710993264,275315.5480719286,476893.8072790021
2020-10-19,381751.7061816054,284562.8470347326,488104.937211141
2020-10-20,388385.9005466344,289571.7013182671,481349.57759982155
2020-10-21,394991.07041589747,297375.4735859671,491976.5727649608
2020-10-22,401442.6002340233,304678.6395039324,500079.3321241716
2020-10-23,407464.5055883231,306453.1376976191,504216.85526893835
2020-10-24,413682.67883794685,313079.56320957467,518628.93594728113
2020-10-25,419434.23109060084,311506.95368332847,518321.8556053195
2020-10-26,424958.8239113054,315388.76451629365,525818.2183168035
2020-10-27,430146.4457482312,328330.27892868465,528069.3434527256
2020-10-28,435125.7259912908,330085.8077307601,539278.5106400917
2020-10-29,439850.44244584074,345897.14799608686,536267.1918950902
2020-10-30,444122.95727870613,342868.82725812966,541542.1202538031
2020-10-31,448702.1447699788,346983.13996621664,537711.5760370431
2020-11-01,452990.96044702554,346823.16807748855,546381.6786561208
2020-11-02,457343.92973170534,357821.58238543494,560084.0391695809
2020-11-03,461744.10813979676,359031.0649856037,561801.7327658623
2020-11-04,466419.87149137567,371187.62362207327,568610.1413335016
2020-11-05,471406.5432776504,373083.5257221991,573003.2349081875
2020-11-06,476568.58559370425,384351.2330583756,575399.8320108658
2020-11-07,482761.93160807,384423.5566091859,585445.4117204403
2020-11-08,489400.0690007082,395088.64225634886,587362.1037452065
2020-11-09,496878.545212699,393675.8111171215,596697.4037205669
2020-11-10,505182.5350218985,399687.1000653536,608125.416275429
2020-11-11,514534.0692013278,411142.6987025546,619283.4555004486
2020-11-12,524931.2412295657,428629.08366212255,624694.3690300963
2020-11-13,536172.0528374945,437022.4460819923,633949.1167026332
2020-11-14,549074.4199104592,448517.58467973984,647858.9008995576
2020-11-15,554013.2404069479,451881.65753605025,654544.6942499108
2020-11-16,559840.7023758148,459444.1142906059,652864.0507640053
2020-11-17,566366.8245912377,460646.7691265487,669200.4794595198
2020-11-18,573633.9331950762,473759.3211618849,678858.6825544758
2020-11-19,581456.0060488323,485925.35817357723,677707.2086985516
2020-11-20,589463.1152203467,491489.90181210986,695397.0077646058
2020-11-21,598261.0368221035,494276.3345256056,693791.6099462183
2020-11-22,607009.1864196417,511736.87087705714,698003.5612283355
2020-11-23,615843.2200849678,517621.13792978995,714073.5790414697
2020-11-24,624503.5735766295,533004.566831355,728998.1219247874
2020-11-25,632966.9637220259,524768.9266633278,735898.0099119365
2020-11-26,641018.0324910353,541075.2722262151,737319.0646617102
2020-11-27,648292.504664711,552969.1396374464,749018.338953884
2020-11-28,655357.1000848577,557098.1449479718,756176.4943965762
2020-11-29,661454.3880501771,561436.7334243153,764189.2629431232
2020-11-30,666757.5262002196,567179.9231105528,771218.359620882
2020-12-01,671092.5563498187,568485.924126664,768278.1529975149
2020-12-02,674523.7248919818,571641.6656132302,781340.8975766667
2020-12-03,676953.3982192401,580548.9243030499,770638.9730878175
2020-12-04,678160.0952749001,586512.1451580062,784943.3836740298
2020-12-05,678795.1537877454,573248.614104468,774383.925881316
2020-12-06,678291.341660369,580641.7667174427,776564.7602128166
2020-12-07,676947.0408468856,570164.1785926152,778524.3023423696
2020-12-08,674740.1448651546,573283.8299379414,772496.356975116
2020-12-09,671865.6339925964,570511.3486182318,772387.8256847154
2020-12-10,668362.8243537119,567235.749844892,767232.2781465164
2020-12-11,664147.9821290751,565383.6208699747,770669.788002006
2020-12-12,659928.0947885554,558932.1106646439,760541.5511867004
2020-12-13,655274.2166421287,560052.9650934791,752570.6445032096
2020-12-14,650536.6658834078,556046.6200949372,752303.6970764139
2020-12-15,645752.6319876174,543078.4988732913,745901.0988607513
2020-12-16,641138.5888749979,536972.7701679075,744197.4890170463
2020-12-17,636747.8587062706,539452.007804201,733905.556120393
2020-12-18,632501.0999315033,528753.5310786559,730714.2460443121
2020-12-19,629020.6931128405,536334.265270733,720952.6964592143
2020-12-20,625872.4496882488,533415.4086918524,731625.8157074575
2020-12-21,625512.1914493414,528531.4451498693,720610.8547787713
2020-12-22,625749.356685148,529488.9237515712,729718.6589871718
2020-12-23,626699.3217141327,522405.941401622,723013.0671040873
2020-12-24,628317.0674435598,522534.8090461577,717783.3880606007
2020-12-25,630425.9193237966,530233.4164785458,731892.8050844443
2020-12-26,633489.5394944088,533803.5603604367,733352.6325521094
2020-12-27,636994.1531688737,538333.6978877527,734441.9737374773
2020-12-28,641063.9854576222,542023.4687937846,737188.6404094276
2020-12-29,645545.6483532896,540993.442239823,742342.0238030297
2020-12-30,650427.9194460268,545154.7916947498,752139.1644497705
2020-12-31,655556.7643420764,547762.9123700972,761752.4361481909
2021-01-01,660664.7520078133,565629.6308484636,755916.4843137125
2021-01-02,666084.9664405376,567456.3917296225,772979.6578859473
2021-01-03,671260.6612253744,574051.011649851,765345.0079675514
2021-01-04,676236.5981063911,574029.1702938463,777473.9099062472
2021-01-05,680816.0384673611,581400.6928312236,776084.6738481129
2021-01-06,684947.9646005641,584185.1425111169,786642.8782025757
2021-01-07,688465.4806602177,595263.5523873576,790859.5367500234
2021-01-08,691113.437200353,597558.7962024912,799256.7366702332
2021-01-09,693201.7249826282,599920.1505219482,793329.338330338
2021-01-10,694239.817882938,595106.2688095896,803895.6882085259
2021-01-11,694301.5371115181,586637.4113803875,791808.9086777748
2021-01-12,693252.296553472,586835.995586876,798582.1723750073
2021-01-13,691101.5971229944,591719.8025781272,791020.7943437467
2021-01-14,687762.8662177522,585600.0127311478,784587.5425977784
2021-01-15,683077.6205639764,586102.6471514564,783082.9998276657
2021-01-16,677406.7707481998,578331.6343361072,776052.1986500287
2021-01-17,670389.0009584894,574718.7314892607,767372.12161541
2021-01-18,662178.237563508,567687.3695009681,770656.4654196593
2021-01-19,652740.7575979428,545431.4530531625,748867.0433567646
2021-01-20,642172.886852974,541725.3083277598,737017.3889196102
2021-01-21,630482.511790704,526086.0393987602,727030.5254314783
2021-01-22,617610.2920023337,520744.50097144325,715649.2697558156
2021-01-23,603959.7314224498,508726.5372941414,706169.9102665429
2021-01-24,589280.3574210113,490736.8110264107,689265.2439175774
2021-01-25,573779.0207721487,472499.3029979247,676892.5110592289
2021-01-26,572112.66391836,471414.9005377482,668003.7551763741
2021-01-27,569406.9491412626,474392.26929694036,660950.1755169156
2021-01-28,565649.2094676059,470123.9577735622,664655.7319962643
2021-01-29,560754.595858354,460024.449361342,657097.7733927312
2021-01-30,555092.552770607,453452.465262648,653618.3715265552
2021-01-31,548388.0761154062,446475.8590814934,640183.8544265202
2021-02-01,540818.5218163652,442924.51469215006,646340.7419564197
2021-02-02,532385.0689585429,433149.5192425808,629201.6317162638
2021-02-03,523207.1617410117,418395.518043781,623558.506737782
2021-02-04,513314.27270955703,407211.2786747914,609260.8523542259
2021-02-05,502657.035267936,405367.93422195985,597718.1467769677
2021-02-06,491665.28355711815,390158.0061544931,585189.1846871512
2021-02-07,480083.49768728385,373835.05951261334,576759.6828291789
2021-02-08,468133.3774775603,373974.8157971072,569151.487931814
2021-02-09,455847.76594634156,360225.1979152946,555435.959115901
2021-02-10,443382.39211620844,339799.6823972332,537890.2879456423
2021-02-11,430795.3546545345,335759.5521963732,535345.5563131585
2021-02-12,418058.8873485365,318315.7081323383,511867.57034567033
2021-02-13,405648.58566747134,304660.97067356185,502834.137026527
2021-02-14,393312.5857110422,289551.00945946143,493023.87183828646
2021-02-15,381299.3965919288,279007.0090128216,475645.8548059493
2021-02-16,369653.7509303144,269433.4263929829,467450.9465931004
2021-02-17,358545.11687823356,265410.6469517312,454066.6967116679
2021-02-18,348034.40205612156,252981.66791752094,448515.58718886925
2021-02-19,338085.9134435651,239564.33451854897,438551.733138313
2021-02-20,329187.42279283,223815.819073809,427688.19086645014
2021-02-21,321052.84932291147,226045.7142280397,422757.74278972275
2021-02-22,313915.26269663154,217444.3955531886,413343.382876426
2021-02-23,307784.7343705896,207010.69747163507,401179.07836832904
2021-02-24,302793.8695961712,205228.47894626448,390231.6808675069
2021-02-25,298952.1686048075,197867.78684199494,391966.0157735386
2021-02-26,296158.8070653063,194058.7062742559,396961.2324789799
2021-02-27,294854.35203413345,189958.5647314218,395750.553959583
2021-02-28,294657.93512225524,198480.1618151179,396457.88425260567
2021-03-01,295726.5705683534,193896.63997136184,392518.2460370843
2021-03-02,297976.2859657649,202276.04227986402,400766.6189421604
2021-03-03,301446.05704459595,207902.6234313445,401768.1149986675
2021-03-04,311720.41508627863,209951.47496578872,420765.5034720271
2021-03-05,323035.34508054145,232409.7064811051,420882.92962025426
2021-03-06,335811.09576673707,241281.21619586996,435771.12167382054
2021-03-07,349568.6613059226,241579.9358880327,451102.8552914663
2021-03-08,364409.16355882736,271574.79538731277,463232.4123211905
2021-03-09,380162.07575964154,288572.5926562154,488935.6916885507
2021-03-10,396795.03325802286,300057.7210939137,498513.14458738925
2021-03-11,414121.22206177266,318603.5050402543,518947.40543598315
2021-03-12,431809.221397247,330083.6318764616,534333.6160695703
2021-03-13,450217.9329263071,355007.8052411336,550011.3009002751
2021-03-14,468669.925957403,375736.77216303546,564352.8196402267
2021-03-15,487183.6070815222,381614.6547144705,589880.4273005977
2021-03-16,505481.85073405586,407019.4410970954,607653.4752846675
2021-03-17,523470.4496945751,415129.75578430487,620557.2704172272
2021-03-18,540901.7091352958,449197.2028171965,640487.050422289
2021-03-19,557389.4089401321,458892.57130805415,656900.6500428538
2021-03-20,573364.7210443821,480053.6235413151,665816.4446065003
2021-03-21,588100.1852377264,472109.59026751097,694014.341883242
2021-03-22,601691.758566094,509478.988237024,709752.962338681
2021-03-23,613924.5229759908,518314.0007989836,708108.1863257791
2021-03-24,624816.0972850691,520062.39416466124,723494.7270627404
2021-03-25,634232.4966798363,537522.7161268695,729223.1497064494
2021-03-26,641904.1104824108,539401.8067294671,741629.4721203344
2021-03-27,648498.4448007464,552170.0839977987,750760.5273225807
2021-03-28,653390.6186946722,555271.8651281343,753550.4480417937
2021-03-29,656891.348966829,560530.5867326825,758676.724904866
2021-03-30,658966.0685133536,561791.2318270874,755577.1072841324
