ds,yhat,yhat_lower,yhat_upper
2022-05-08,558102.9049419714,457271.1360613508,666680.1750064221
2022-05-09,539139.3974663266,439607.64653661713,641573.5811202042
2022-05-10,519913.8220463967,425068.52588302037,620248.2365362666
2022-05-11,500674.72865062964,401145.27155927505,599853.3171866345
2022-05-12,481447.66001388174,384677.1447719902,578125.3618845234
2022-05-13,479156.63836355595,384433.4619253137,582865.2629620683
2022-05-14,477109.2089565238,378158.9451010365,575610.1904562128
2022-05-15,474670.94874770864,379060.51301768055,572785.2521309787
2022-05-16,472220.3710834161,379829.74992719194,567608.1593318512
2022-05-17,469720.30528659106,370984.4688620704,569162.0924449115
2022-05-18,467385.46787760145,371987.56347560574,568632.0760237618
2022-05-19,465207.3756513784,365831.59394285164,561963.0099941312
2022-05-20,462977.86306987266,365059.37593605695,558719.1699579674
2022-05-21,461560.9317653757,351628.7106719812,559299.3255804658
2022-05-22,460236.8062246516,362511.3931657422,554438.875678766
2022-05-23,459352.9338707555,361407.6942149478,559815.21175692
2022-05-24,458805.1246569337,361243.5477843268,560393.2772018128
2022-05-25,458750.17137240473,364023.7138410094,555484.3668899765
2022-05-26,459103.42855896347,356653.4956316728,559579.2826006195
2022-05-27,459567.0613767145,365470.19731519796,559456.6225994164
2022-05-28,460982.0066330931,364540.2403752218,555552.4210788643
2022-05-29,462512.6127131169,353637.29502248793,556876.897290958
2022-05-30,464461.7575222822,372916.52271399955,556552.7542639653
2022-05-31,466661.9264870918,368458.370918535,570120.043106681
2022-06-01,469232.5043175017,367073.8729417329,572084.9700377223
2022-06-02,472049.0988404901,376772.27077188046,573862.3097158747
2022-06-03,474775.08678739774,372345.9383660282,576448.7805158874
2022-06-04,478291.7838969278,379550.70180645154,570683.0771810845
2022-06-05,481721.35916442244,386954.80447534256,581887.0420505956
2022-06-06,485403.42652538954,381813.7316381244,589296.7395552312
2022-06-07,489193.16686218005,392212.6466237785,591319.1179249126
2022-06-08,493260.2385037357,397571.5865511135,595396.6034997662
2022-06-09,497526.7321184074,394858.484156381,602629.2820315164
2022-06-10,501698.9378154168,404682.7800198109,600894.0384271292
2022-06-11,506772.78547095065,410314.1312735157,607065.9426736211
2022-06-12,511892.3257519628,412033.04920064175,610748.4650000758
2022-06-13,517485.40692697733,413560.11630345846,615491.8444035847
2022-06-14,523466.8491303881,428553.6326608413,622330.0284178746
2022-06-15,530077.4444840568,433030.5127875914,629061.6597063994
2022-06-16,537289.528058454,438449.16492156114,635583.8956525204
2022-06-17,544838.5009609715,442820.82423427515,643634.5555988236
2022-06-18,553803.643626528,455709.85656717187,651179.1152168426
2022-06-19,561314.5664170485,457854.9085886145,658742.6168506636
2022-06-20,569765.7662884094,466493.6755244048,666001.513495638
2022-06-21,579045.9716522417,478606.9293003819,677219.6996289319
2022-06-22,589366.8964499078,494524.6691799243,685977.0907950643
2022-06-23,600644.2514904824,502927.00688348984,702740.9764960536
2022-06-24,612536.2587673401,509284.5946061556,715010.9547476952
2022-06-25,626067.8811588138,519311.72694450663,731134.472716215
2022-06-26,640235.8678936573,541736.1303404326,734693.401164482
2022-06-27,655397.4625560455,550036.3364721256,750396.3773169469
2022-06-28,671334.0528116564,576450.1349878857,771504.827014439
2022-06-29,688153.4448673227,589845.1410583617,784162.2172055629
2022-06-30,705659.1003316081,616316.3423676767,806376.8804557574
2022-07-01,723392.5782669004,626139.096207303,825087.5733495957
2022-07-02,742298.531148605,647016.6567150558,844882.1125818908
2022-07-03,761253.3128414067,662774.8578367126,863388.7935139082
2022-07-04,780535.3529727518,682939.4374385137,880745.3358777711
2022-07-05,799846.0214272591,700128.0321002121,897486.4118718439
2022-07-06,819234.818500315,718771.516047919,918580.1909419699
2022-07-07,838455.648104918,742286.760584075,942075.2768142665
2022-07-08,857011.486135575,764171.7490315543,946807.3289947041
2022-07-09,875857.9807376087,774061.126568254,975855.9575956957
2022-07-10,893853.066201363,793171.6370161156,991176.373124239
2022-07-11,911306.1304870662,807553.0666727957,1012893.7532389251
2022-07-12,927952.9924129362,831660.0773665967,1023177.7748725752
2022-07-13,943900.7713847829,843804.565386666,1047438.4710683434
2022-07-14,958967.9257330446,863273.7771069356,1057885.6549548174
2022-07-15,972727.941106257,874077.0036785306,1069348.6214258322
2022-07-16,986248.491724784,895404.6887277274,1084872.7620779155
2022-07-17,998459.2728193924,897274.9632868579,1095534.3915642123
2022-07-18,1009777.5149638946,911272.1228350289,1112587.7081606027
2022-07-19,1020035.0431711792,920012.7796499409,1117905.1152229637
2022-07-20,1029441.2726239235,934387.9300784604,1131425.6815160625
2022-07-21,1037905.9826348145,928349.411211084,1146318.093103959
2022-07-22,1045081.5502096384,952536.771899252,1143626.755871148
2022-07-23,1052137.765414367,948405.7383352326,1149963.4404788099
2022-07-24,1058048.5391260593,954125.4468765627,1157272.4425354248
2022-07-25,1055398.658656898,966259.9113995954,1155215.3867316523
2022-07-26,1051935.2000489172,958362.0993735284,1157557.6682707332
2022-07-27,1047911.0233968416,948739.4929384096,1150588.1878573573
2022-07-28,1043260.5352066794,944586.8808974832,1137247.3718578825
2022-07-29,1037653.4269517143,934479.3570972823,1132019.6295747838
2022-07-30,1032238.5293495508,935837.9675651949,1129297.6635228065
2022-07-31,1025990.9356555782,927837.6726987726,1125866.4826155638
2022-08-01,1019356.4198522564,919875.5257899242,1112438.9779534624
2022-08-02,1012175.6705195823,897949.6193057194,1111892.4089044218
2022-08-03,1004640.4384298413,906258.9276764838,1101433.7552405386
2022-08-04,996632.1490389967,892747.3285508174,1088013.956879516
2022-08-05,987776.6417468769,883700.2506500988,1084805.3721353037
2022-08-06,979135.2012310739,881620.7631245253,1076064.250683795
2022-08-07,969669.4202889052,871337.423010471,1064677.903024245
2022-08-08,959772.3314847706,857451.0396996523,1065209.0738124652
2022-08-09,949260.1127188476,852810.5116837493,1052942.1528413843
2022-08-10,938299.0703021864,832428.165926231,1032575.306584878
2022-08-11,926766.425378767,826277.6113371679,1030206.1360480703
2022-08-12,914304.0103658667,815435.145689855,1015645.46805849
2022-08-13,901954.0858127958,800061.9750609427,996245.0070502599
2022-08-14,888739.2849717225,788748.065654837,981469.3761603353
2022-08-15,875077.6242480181,774720.3209708937,968949.3251435449
2022-08-16,860838.7632680429,757162.2267472626,966524.7929375252
2022-08-17,846238.9198012729,745286.6821725487,941489.6153034262
2022-08-18,831221.0349215799,730989.7929437847,935726.3335850402
2022-08-19,815504.8305333147,717210.4784530108,920165.2214469619
2022-08-20,800165.0983526689,699046.5057453957,901575.7095927736
2022-08-21,784324.76945043,681563.9663316805,880470.0003355718
2022-08-22,768452.2654252744,660496.8271555048,867288.7523320487
2022-08-23,752481.2418070324,658840.1487760438,848878.6690170574
2022-08-24,736672.8635875677,641761.7316226114,837144.7299517576
2022-08-25,721015.2946403126,615956.0442385745,820997.6426422922
2022-08-26,705270.5788338063,608260.6059100907,799320.5387194538
2022-08-27,690496.3643252611,593211.8556661353,784153.7649459557
2022-08-28,675853.529746302,579138.6585537149,776452.4021704413
2022-08-29,661787.7292375957,559396.4786405341,760363.7519163477
2022-08-30,648214.8335285716,542970.8763663161,749015.3931826171
2022-08-31,635353.0700721145,538545.8246301318,741640.321062926
2022-09-01,623144.5498491972,525603.7325313851,726477.0385481816
2022-09-02,611301.8074043165,518411.26069703704,712248.8816738952
2022-09-03,600775.8274366232,504876.5707012814,701322.0014204605
2022-09-04,590681.0349352803,493653.6055479933,696012.673843535
2022-09-05,581363.6924754847,477802.00486144103,677444.0237534847
2022-09-06,572655.4641380903,478344.8920400757,675057.2494886547
2022-09-07,564677.5353688864,469815.3270251949,662134.1987612039
2022-09-08,557285.9153515366,457014.0994902096,652601.479329884
2022-09-09,550118.9422843484,453594.90065891406,648948.4612083521
2022-09-10,544012.4454566713,443841.48727770563,641737.5394317495
2022-09-11,538042.4330210587,436190.93263029587,631744.2684260579
2022-09-12,532480.1650590599,432549.5917940681,634017.3480236119
2022-09-13,527113.1589626163,433727.4705612296,617524.0158131502
2022-09-14,522020.1238176367,425500.8687771522,623592.1453025549
2022-09-15,517038.4254550838,416466.1501293459,616268.4009034463
2022-09-16,511810.5464356306,414397.80652919685,607412.1053930124
2022-09-17,507144.037795634,400985.0697304052,605906.5221070133
2022-09-18,502169.29607932025,404245.29320873535,605575.0172388875
2022-09-19,497178.5220251905,396172.9335911091,597430.2785836952
2022-09-20,492011.2818304399,393454.2866854564,588559.3501282082
2022-09-21,486797.3642535764,389118.68407149054,578979.0221698032
2022-09-22,481443.5996106503,367776.2022583059,576201.5903935913
2022-09-23,475676.6354365256,373470.01076206367,575593.3027427689
2022-09-24,470345.2898620257,378492.37226534286,568386.2196268437
2022-09-25,464691.3543087924,354922.94514361647,559743.350967458
2022-09-26,459070.7619982765,356138.4640841967,560280.1493177231
2022-09-27,453402.4684302078,350494.92188069475,551518.0693646461
2022-09-28,447878.4714083131,348399.425998312,548089.4437903506
2022-09-29,442469.7240790498,341092.93083579914,544510.5574028498
2022-09-30,436965.47387262265,330062.4276075437,537281.7337306541
2022-10-01,432218.7646210021,332116.9231404618,529908.3808347652
2022-10-02,427531.48818843457,329796.21212627494,520353.6669421102
2022-10-03,423259.4242964732,321813.2740419033,519552.86126783513
2022-10-04,419326.4885739991,323924.8736816914,516470.5291622893
2022-10-05,415904.28755281714,319300.0561435636,521117.4062318388
2022-10-06,412939.7484414333,312808.8062652351,506649.3985306393
2022-10-07,410193.8140267707,309759.3466667095,513929.8457505436
2022-10-08,408432.97039829096,303045.29908165615,508887.5996112419
2022-10-09,406931.4202505938,309531.0007565802,501465.7843145426
2022-10-10,405962.77449831064,306471.22328055045,510231.54031611036
2022-10-11,405382.2708475728,302518.1839932007,497701.1021163628
2022-10-12,405278.2093844938,296528.8438975833,513274.7390147408
2022-10-13,405523.3154622438,299472.96877635724,495454.50124701404
2022-10-14,405814.4158312928,311763.4362739041,500947.94003022666
2022-10-15,406811.17618688993,303269.996816071,501934.6959623507
2022-10-16,407756.10278649017,303499.9639883759,503453.83010087884
2022-10-17,408853.09291053517,305003.6595720767,503998.8571122008
2022-10-18,409917.32456479385,312751.8994009809,509875.3800698623
2022-10-19,410997.77530986635,311525.19555273745,507253.3218142365
2022-10-20,411951.04649699276,315404.13266620744,508799.84119724104
2022-10-21,412480.31233424897,320811.6666971413,512580.47541775677
2022-10-22,413219.17349372874,310803.31659472745,516894.46312492323
2022-10-23,413467.0704831471,308975.851873683,514326.60796952044
2022-10-24,413452.0259861354,320884.8263607924,515217.9721408478
2022-10-25,413045.3682437167,308831.8791333855,508278.2303061596
2022-10-26,412352.41022626846,313347.23198491806,510845.97253416956
2022-10-27,411305.8144770458,311745.71477284655,511168.2146878873
2022-10-28,409700.98407451395,304310.8594826647,507849.4591113555
2022-10-29,408222.37582585,312529.6848499775,505266.12748574914
2022-10-30,406291.9231473572,304376.17812136543,508505.9303347553
2022-10-31,404213.89435782615,302582.1163092403,505283.2650590712
2022-11-01,401952.762518279,298728.77481755195,497540.7905852781
2022-11-02,399690.79728227796,310258.781214514,499461.63062674255
2022-11-03,397440.2000632604,300139.95135877613,493696.17485491413
2022-11-04,395074.6676947163,302102.4337314894,486915.79389662505
2022-11-05,393298.4060129206,297242.7423510907,486331.5337223879
2022-11-06,391608.3069466339,292987.8258205843,491480.4920147681
2022-11-07,390322.150453928,291876.9062576016,491511.3324967047
2022-11-08,389421.29644558445,283782.73782040126,483884.574707301
2022-11-09,389077.26473804226,288758.718257193,488347.3611156882
2022-11-10,389285.05600545,286540.55336985574,484670.2319795702
2022-11-11,389893.5740322184,298022.7737643197,484264.30696101044
2022-11-12,391520.21864146873,286587.17908266606,483520.31548494
2022-11-13,393629.80615978024,297981.47604564414,493430.7843524479
2022-11-14,396449.1284788976,301184.455937746,492828.8106226585
2022-11-15,399877.41844080796,296838.8169210161,501056.90191252745
2022-11-16,403984.722740983,305704.6277862711,502133.1388015162
2022-11-17,408668.9869944564,304582.98852293345,510414.5469476971
2022-11-18,413687.6151426837,310903.8418347546,515109.85203705786
2022-11-19,419519.5561060361,327073.941818539,517130.86989653215
2022-11-20,425562.46405054635,325911.9970168162,522865.2743267033
2022-11-21,431934.65143379633,334142.1238225979,524492.3781214991
2022-11-22,438453.8768058785,339815.5821887548,535253.2271033485
2022-11-23,445107.55739731534,345261.3553155954,545137.8240493791
2022-11-24,451733.16284273827,348393.72834869684,544789.8729932396
2022-11-25,458049.9683768234,361072.31870426255,551850.4569270255
2022-11-26,464467.2319610352,366400.9578104985,566411.7476088782
2022-11-27,470397.7720872404,373701.40449815214,571418.2098449131
2022-11-28,475945.1259681451,382886.8173922609,567643.0923929056
2022-11-29,480948.16676973784,381235.97092342394,578127.493082114
2022-11-30,485420.4292999372,381273.49457081116,585570.6255331426
2022-12-01,489250.9287912552,382931.9550609247,585965.2471689701
2022-12-02,492233.1476547927,397655.21565183374,584889.904365943
2022-12-03,494816.34807769716,397751.59885899065,601422.9896074632
2022-12-04,496532.69858029747,396890.06702874077,592706.4879015395
2022-12-05,497566.93262402597,400561.2907052903,598280.1437048229
2022-12-06,497864.32710593287,400696.40119948727,597807.068365011
2022-12-07,497536.9747118431,393939.2468320651,600971.0940856001
2022-12-08,496583.2191378607,401668.088587622,597315.2971588165
2022-12-09,494912.47011769906,396732.4496140268,583914.351903112
2022-12-10,493038.6833379252,397337.5032439314,581321.0954003586
2022-12-11,490620.5260027117,395189.4081576524,592501.7882608115
2022-12-12,487913.4928425027,375273.3383163511,585959.6096543351
2022-12-13,484941.66490151506,390916.544910137,584883.6286551643
2022-12-14,481871.7922706897,386653.19137777516,581241.5147564185
2022-12-15,478752.62478646945,381856.1177767776,578098.4030856892
2022-12-16,475537.2093504913,375151.769661674,575941.6989608215
2022-12-17,472720.5161555055,375320.0036981834,566024.7612961825
2022-12-18,469994.88912588166,370777.2271032901,569767.1919732745
2022-12-19,467587.0676595225,362600.4798923038,568240.9415923596
2022-12-20,465496.3077108844,364252.635951355,558224.9514890813
2022-12-21,463838.91941798903,360421.8955506932,563453.3947806015
2022-12-22,462610.1288359291,364618.9449529423,564303.3883000712
2022-12-23,461706.414387149,358770.8772241945,566287.1138759138
2022-12-24,461509.69139586214,368145.71108467603,557901.0023398105
2022-12-25,461660.2538654558,365259.9277066318,555260.779854943
2022-12-26,462280.64920164103,366765.33746112103,561660.9438746145
2022-12-27,463281.80432203395,364415.48993226234,560959.5142869232
2022-12-28,464679.320545604,367089.8257708601,569424.7081586905
2022-12-29,466378.80275879963,369778.91386604,566097.2183796859
2022-12-30,468198.79052633507,370344.996583423,563427.7554016041
2022-12-31,470401.6715484455,366549.93893339875,569327.6044345062
2023-01-01,472583.9071065753,364993.28028095706,572486.8186071381
2023-01-02,474786.1906416432,373208.11585869186,572043.0460981565
2023-01-03,476866.67455925455,375459.8119301929,576139.032797305
2023-01-04,478787.81749974116,375571.2847702361,574975.5327282324
2023-01-05,480423.7173152327,372884.2648646826,574721.812742478
2023-01-06,481581.96202605445,381017.89157486823,583247.2004800239
2023-01-07,482479.437927622,381440.5559648273,575932.7206475191
2023-01-08,482747.8992637892,376527.38799063984,581377.2245296171
2023-01-09,482428.42124519777,380477.1112047868,577255.4566035414
2023-01-10,481409.7426223975,384497.46381763526,576889.4180904244
2023-01-11,479683.7370652305,375868.2368205786,574175.6864228954
2023-01-12,477172.92677367025,378167.2638831506,575538.7713072123
2023-01-13,473749.57861944847,377301.0169301665,572945.9310359716
2023-01-14,469654.9180809667,365067.82590398705,569305.5110669711
2023-01-15,464618.770517828,362388.2916503087,576049.8905440818
2023-01-16,458737.2749697449,364427.5456402369,559935.149549348
2023-01-17,451975.5626252965,351847.7196937077,542785.0614943142
2023-01-18,444391.33299016027,347172.49023816205,537849.3050815077
2023-01-19,435982.2882198497,344457.2105428191,534204.6431422496
2023-01-20,426702.4652848644,329947.40873887716,525072.745495043
2023-01-21,416825.0817607613,322880.53600813914,521793.520896969
2023-01-22,406176.68826692714,306241.17354315246,498779.6850078209
2023-01-23,394898.76937119605,292281.95575505216,488538.43871401576
2023-01-24,383015.5402485235,282208.3251875699,477701.91993038636
2023-01-25,370626.5322731092,268720.9065494959,475888.38299128093
2023-01-26,357774.93981883227,260554.1500426946,455012.8197368702
2023-01-27,344462.2317044572,242055.14439394872,452153.6816810872
2023-01-28,330955.6888330652,233983.62858005156,426867.77998811123
2023-01-29,317138.11169842846,221914.4473162062,418654.1613020439
2023-01-30,303154.3063300156,202161.90914612173,396267.04349336895
2023-01-31,289044.9250417837,186426.94836614895,392155.13296506746
2023-02-01,274908.89375667844,174445.1464806612,377037.18104235677
2023-02-02,260793.3934476398,153611.56132589106,363776.4560826482
2023-02-03,246707.3516804098,141197.32637751396,345876.17202533386
2023-02-04,232874.14577313827,127985.50378267256,330153.2683944947
2023-02-05,219197.21143569634,125648.36314881295,312007.7040679972
2023-02-06,205791.63680136294,102487.1916120872,302780.6662828651
2023-02-07,192684.15646069706,84838.6707495492,285636.242176351
2023-02-08,179945.42899341273,82779.68603711283,279845.18771267665
2023-02-09,167601.57715350593,71297.37410786899,268397.3042502541
2023-02-10,155646.4179650477,62706.943100408986,256791.23064868723
2023-02-11,144239.1444003667,39438.114034626116,243131.46042363424
2023-02-12,133285.62341722823,34550.24948614061,238368.91991001865
2023-02-13,122854.8819360722,25208.374444078352,216599.06955915762
2023-02-14,112945.05265702897,15943.417649707253,212736.70146429064
2023-02-15,103585.33188543841,8175.861372583128,203387.06015924484
2023-02-16,94768.95428163088,0.0,190730.9725074967
2023-02-17,86464.09382610377,0.0,182385.58036247356
2023-02-18,78756.51977668435,0.0,175831.73622599302
2023-02-19,71546.64617632321,0.0,174026.69137876996
2023-02-20,64851.03685558882,0.0,171115.9354274791
2023-02-21,58634.48972196839,0.0,154260.4096950579
2023-02-22,52881.91193921758,0.0,157458.2176129036
2023-02-23,47553.00400463998,0.0,138882.17198259846
2023-02-24,42592.12850587712,0.0,135019.47648672748
2023-02-25,38016.241695967445,0.0,142189.67101618063
2023-02-26,33727.98105722159,0.0,133716.63405548644
2023-02-27,29702.441401533993,0.0,132181.06718387417
2023-02-28,25885.595714496307,0.0,122529.13333601347
2023-03-01,22236.213459180024,0.0,123431.90698714367
2023-03-02,18702.291113328705,0.0,116028.81292451968
2023-03-03,15229.823656783732,0.0,114769.42552163664
2023-03-04,11795.834406635546,0.0,106863.57501830591
2023-03-05,8337.204889929279,0.0,99806.9121431053
2023-03-06,4822.306238439197,0.0,100540.58701727704
2023-03-07,1215.2237402946,0.0,98668.76758568724
2023-03-08,0.0,0.0,98339.49451982329
2023-03-09,0.0,0.0,92445.56963495129
2023-03-10,0.0,0.0,88757.72829351117
2023-03-11,0.0,0.0,88982.73614058543
2023-03-12,0.0,0.0,78713.64836295934
2023-03-13,0.0,0.0,80461.42491631067
2023-03-14,0.0,0.0,74847.24884278423
2023-03-15,0.0,0.0,73884.04822709021
2023-03-16,0.0,0.0,73366.26226300665
2023-03-17,0.0,0.0,71199.67260500924
2023-03-18,0.0,0.0,58265.894834995765
2023-03-19,0.0,0.0,55672.47394466082
2023-03-20,0.0,0.0,60469.74468831857
2023-03-21,0.0,0.0,59916.72507660432
2023-03-22,0.0,0.0,56447.663045209025
2023-03-23,0.0,0.0,57577.768708277945
2023-03-24,0.0,0.0,66590.40901310697
2023-03-25,0.0,0.0,66079.86840069479
2023-03-26,0.0,0.0,82134.38289283363
2023-03-27,0.0,0.0,96544.14798051417
2023-03-28,0.0,0.0,88799.38637694217
2023-03-29,0.0,0.0,77053.27224249975
2023-03-30,0.0,0.0,95387.27075979245
2023-03-31,0.0,0.0,122641.79051908819
2023-04-01,0.0,0.0,156552.24173514958
2023-04-02,0.0,0.0,143096.58779172393
2023-04-03,0.0,0.0,166269.94321544052
2023-04-04,0.0,0.0,152817.61490001046
2023-04-05,0.0,0.0,170098.17578069583
2023-04-06,0.0,0.0,172317.23012039566
2023-04-07,0.0,0.0,178941.80692194478
2023-04-08,0.0,0.0,183506.2891507854
2023-04-09,0.0,0.0,207104.718166347
2023-04-10,0.0,0.0,221836.76774113695
2023-04-11,0.0,0.0,237223.20106946514
2023-04-12,0.0,0.0,264039.1278263401
2023-04-13,0.0,0.0,282011.66311287234
2023-04-14,0.0,0.0,279400.5361635139
2023-04-15,0.0,0.0,264315.8420671799
2023-04-16,0.0,0.0,273666.07396695757
2023-04-17,0.0,0.0,328850.40438705106
2023-04-18,0.0,0.0,345277.3313979483
2023-04-19,0.0,0.0,324759.3404405028
2023-04-20,0.0,0.0,369333.58350360236
2023-04-21,0.0,0.0,388869.5497080557
2023-04-22,0.0,0.0,373831.8279731342
2023-04-23,0.0,0.0,441411.91558167536
2023-04-24,0.0,0.0,440420.23203033704
2023-04-25,0.0,0.0,467796.71195249626
2023-04-26,0.0,0.0,501033.28909955086
2023-04-27,0.0,0.0,526531.1889529009
2023-04-28,0.0,0.0,548412.7119308269
2023-04-29,0.0,0.0,577861.2405760818
2023-04-30,0.0,0.0,608354.2488247979
2023-05-01,0.0,0.0,572322.6350953049
2023-05-02,0.0,0.0,600348.5044003709
2023-05-03,0.0,0.0,649060.3277449623
2023-05-04,0.0,0.0,629765.608836119
2023-05-05,0.0,0.0,636185.0903352508
2023-05-06,0.0,0.0,640517.3880571484
2023-05-07,0.0,0.0,685459.9638833407
2023-05-08,0.0,0.0,705301.6533474219
2023-05-09,0.0,0.0,681895.4136954109
2023-05-10,0.0,0.0,721605.1052590227
2023-05-11,0.0,0.0,714983.9729977156
2023-05-12,0.0,0.0,707745.1859563496
2023-05-13,0.0,0.0,773007.9211355909
2023-05-14,0.0,0.0,685812.0714090974
2023-05-15,0.0,0.0,738695.4557655691
2023-05-16,0.0,0.0,720621.1825358883
2023-05-17,0.0,0.0,781096.8972031558
2023-05-18,0.0,0.0,757026.8524200544
2023-05-19,0.0,0.0,735089.229857569
2023-05-20,0.0,0.0,751802.7950661936
2023-05-21,0.0,0.0,758449.4464600639
2023-05-22,0.0,0.0,741276.7449197688
2023-05-23,0.0,0.0,747958.8630749992
2023-05-24,0.0,0.0,807499.7160021589
2023-05-25,0.0,0.0,829832.8161109866
2023-05-26,0.0,0.0,766498.8008694294
2023-05-27,0.0,0.0,824251.0045926205
2023-05-28,0.0,0.0,814578.1390652899
2023-05-29,0.0,0.0,847429.8129031603
2023-05-30,0.0,0.0,851667.8063510245
2023-05-31,0.0,0.0,870072.9477447496
2023-06-01,0.0,0.0,890847.8428504785
2023-06-02,0.0,0.0,884732.4781639657
2023-06-03,0.0,0.0,952870.5393595792
2023-06-04,0.0,0.0,975031.0466843428
2023-06-05,0.0,0.0,933903.0566119411
2023-06-06,0.0,0.0,1013585.500500491
2023-06-07,0.0,0.0,1010716.6939829468
2023-06-08,0.0,0.0,1023432.8221047047
2023-06-09,0.0,0.0,1024146.6504143146
2023-06-10,0.0,0.0,1087334.4607777551
2023-06-11,0.0,0.0,1135184.4343889116
2023-06-12,0.0,0.0,1103998.0650938302
2023-06-13,0.0,0.0,1115337.81417639
2023-06-14,0.0,0.0,1226494.4936570483
2023-06-15,0.0,0.0,1183448.218452957
2023-06-16,0.0,0.0,1221327.9027681104
2023-06-17,0.0,0.0,1225637.9779159955
2023-06-18,0.0,0.0,1277004.8364461611
2023-06-19,0.0,0.0,1320877.8859565347
2023-06-20,0.0,0.0,1293233.7565486645
2023-06-21,0.0,0.0,1388310.7618120804
2023-06-22,0.0,0.0,1431062.3244793615
2023-06-23,0.0,0.0,1526169.0550886325
2023-06-24,0.0,0.0,1562568.2728969571
2023-06-25,0.0,0.0,1616521.3346798348
2023-06-26,0.0,0.0,1677074.0949982961
2023-06-27,0.0,0.0,1642462.8170759608
2023-06-28,0.0,0.0,1793119.4608155645
2023-06-29,0.0,0.0,1811966.573125881
2023-06-30,0.0,0.0,1905460.2762365327
2023-07-01,0.0,0.0,1891261.1344363648
2023-07-02,0.0,0.0,1972994.9446104548
2023-07-03,0.0,0.0,2090589.0597607978
2023-07-04,0.0,0.0,2198584.8845801507
2023-07-05,0.0,0.0,2353927.185904868
2023-07-06,0.0,0.0,2410677.971338041
2023-07-07,0.0,0.0,2468022.8477875344
2023-07-08,0.0,0.0,2472811.566327314
2023-07-09,0.0,0.0,2660892.1164509044
2023-07-10,0.0,0.0,2652353.0044758026
2023-07-11,0.0,0.0,2704739.348157708
2023-07-12,0.0,0.0,2805921.8246527608
2023-07-13,0.0,0.0,2877778.6947501213
2023-07-14,0.0,0.0,2997688.48779473
2023-07-15,0.0,0.0,3082253.251618088
2023-07-16,0.0,0.0,3114854.6833858034
2023-07-17,0.0,0.0,3204084.3255047123
2023-07-18,0.0,0.0,3341858.0246838895
2023-07-19,0.0,0.0,3306602.8148740483
2023-07-20,0.0,0.0,3388589.481869894
2023-07-21,0.0,0.0,3483205.511599264
2023-07-22,0.0,0.0,3576345.7869586716
2023-07-23,0.0,0.0,3532044.8172466555
2023-07-24,0.0,0.0,3618607.1108972793
2023-07-25,0.0,0.0,3648041.6904729186
2023-07-26,0.0,0.0,3705139.343714599
2023-07-27,0.0,0.0,3818243.319661774
2023-07-28,0.0,0.0,3831554.0963815018
2023-07-29,0.0,0.0,3829345.2218072787
2023-07-30,0.0,0.0,3852423.883977671
2023-07-31,0.0,0.0,3814117.7920666942
2023-08-01,0.0,0.0,3953859.7849050425
2023-08-02,0.0,0.0,3970031.4187503136
2023-08-03,0.0,0.0,4065882.9068003814
2023-08-04,0.0,0.0,4006219.559458001
2023-08-05,0.0,0.0,4047565.2500863387
2023-08-06,0.0,0.0,4119150.7656207643
2023-08-07,0.0,0.0,4074001.3292840053
2023-08-08,0.0,0.0,4065892.018073167
2023-08-09,0.0,0.0,4085449.585162736
2023-08-10,0.0,0.0,4088533.0318062208
2023-08-11,0.0,0.0,4074683.989118908
2023-08-12,0.0,0.0,4115740.4132694174
2023-08-13,0.0,0.0,4096440.837448684
2023-08-14,0.0,0.0,4154134.464241432
2023-08-15,0.0,0.0,4099955.3306324
2023-08-16,0.0,0.0,4110531.59386863
2023-08-17,0.0,0.0,4142850.251557781
2023-08-18,0.0,0.0,4099413.7802633164
2023-08-19,0.0,0.0,4114483.1704086936
2023-08-20,0.0,0.0,3993766.432537046
2023-08-21,0.0,0.0,3941102.279375539
2023-08-22,0.0,0.0,3937422.5148261148
2023-08-23,0.0,0.0,3957845.769447931
2023-08-24,0.0,0.0,3880838.891666183
2023-08-25,0.0,0.0,3935787.6011321214
2023-08-26,0.0,0.0,3848755.784506922
2023-08-27,0.0,0.0,3815594.8938929657
2023-08-28,0.0,0.0,3759553.146441932
2023-08-29,0.0,0.0,3739662.452289721
2023-08-30,0.0,0.0,3699959.135670972
2023-08-31,0.0,0.0,3649351.2213665196
2023-09-01,0.0,0.0,3663442.2661740207
2023-09-02,0.0,0.0,3610562.855029561
2023-09-03,0.0,0.0,3620975.708468881
2023-09-04,0.0,0.0,3568904.6799639543
2023-09-05,0.0,0.0,3572583.6962095676
